"E/V","I/uA"
-9.6510000E-01,-7.7428700E+01
-9.6560000E-01,-7.7381400E+01
-9.6610000E-01,-7.7769600E+01
-9.6660000E-01,-7.8003300E+01
-9.6710000E-01,-7.8177500E+01
-9.6760000E-01,-7.8813800E+01
-9.6810000E-01,-7.8548100E+01
-9.6860000E-01,-7.9403700E+01
-9.6920000E-01,-7.8909700E+01
-9.6970000E-01,-7.9748500E+01
-9.7020000E-01,-7.9316700E+01
-9.7070000E-01,-8.0069800E+01
-9.7120000E-01,-7.9694900E+01
-9.7170000E-01,-8.0524800E+01
-9.7220000E-01,-8.0094400E+01
-9.7280000E-01,-8.0846000E+01
-9.7330000E-01,-8.0551900E+01
-9.7380000E-01,-8.1197600E+01
-9.7430000E-01,-8.0946600E+01
-9.7480000E-01,-8.1689000E+01
-9.7530000E-01,-8.1318200E+01
-9.7580000E-01,-8.2017700E+01
-9.7640000E-01,-8.1875300E+01
-9.7690000E-01,-8.2455600E+01
-9.7740000E-01,-8.2782300E+01
-9.7790000E-01,-8.2887700E+01
-9.7840000E-01,-8.3438800E+01
-9.7890000E-01,-8.3255400E+01
-9.7940000E-01,-8.3893200E+01
-9.7990000E-01,-8.3686100E+01
-9.8050000E-01,-8.4252500E+01
-9.8100000E-01,-8.4115600E+01
-9.8150000E-01,-8.4659000E+01
-9.8200000E-01,-8.4573400E+01
-9.8250000E-01,-8.5009900E+01
-9.8300000E-01,-8.4969700E+01
-9.8350000E-01,-8.5441200E+01
-9.8410000E-01,-8.5298800E+01
-9.8460000E-01,-8.5808900E+01
-9.8510000E-01,-8.5735000E+01
-9.8560000E-01,-8.6298200E+01
-9.8610000E-01,-8.6300000E+01
-9.8660000E-01,-8.6718600E+01
-9.8710000E-01,-8.7108100E+01
-9.8760000E-01,-8.7085000E+01
-9.8820000E-01,-8.7915400E+01
-9.8870000E-01,-8.7531500E+01
-9.8920000E-01,-8.8359900E+01
-9.8970000E-01,-8.7896500E+01
-9.9020000E-01,-8.8854600E+01
-9.9070000E-01,-8.8375200E+01
-9.9120000E-01,-8.9137100E+01
-9.9180000E-01,-8.8824500E+01
-9.9230000E-01,-8.9552100E+01
-9.9280000E-01,-8.9298600E+01
-9.9330000E-01,-9.0032300E+01
-9.9380000E-01,-8.9727000E+01
-9.9430000E-01,-9.0543300E+01
-9.9480000E-01,-9.0180700E+01
-9.9540000E-01,-9.0963400E+01
-9.9590000E-01,-9.0632600E+01
-9.9640000E-01,-9.1304900E+01
-9.9690000E-01,-9.1447600E+01
-9.9740000E-01,-9.1737000E+01
-9.9790000E-01,-9.2316200E+01
-9.9840000E-01,-9.2155300E+01
-9.9890000E-01,-9.2710100E+01
-9.9950000E-01,-9.2573000E+01
-1.0000000E+00,-9.3174500E+01
-1.0005000E+00,-9.3067700E+01
-1.0010000E+00,-9.3673800E+01
-1.0015000E+00,-9.3499600E+01
-1.0020000E+00,-9.4081100E+01
-1.0025000E+00,-9.3984600E+01
-1.0031000E+00,-9.4551800E+01
-1.0036000E+00,-9.4517600E+01
-1.0041000E+00,-9.4979100E+01
-1.0046000E+00,-9.4910100E+01
-1.0051000E+00,-9.5410800E+01
-1.0056000E+00,-9.5357400E+01
-1.0061000E+00,-9.5841100E+01
-1.0066000E+00,-9.6104600E+01
-1.0072000E+00,-9.6300200E+01
-1.0077000E+00,-9.6920900E+01
-1.0082000E+00,-9.6668700E+01
-1.0087000E+00,-9.7473700E+01
-1.0092000E+00,-9.7165000E+01
-1.0097000E+00,-9.7927200E+01
-1.0102000E+00,-9.7564100E+01
-1.0108000E+00,-9.8389600E+01
-1.0113000E+00,-9.8019500E+01
-1.0118000E+00,-9.8749700E+01
-1.0123000E+00,-9.8485200E+01
-1.0128000E+00,-9.9148500E+01
-1.0133000E+00,-9.8925200E+01
-1.0138000E+00,-9.9551900E+01
-1.0144000E+00,-9.9341800E+01
-1.0149000E+00,-9.9862900E+01
-1.0154000E+00,-9.9713400E+01
-1.0159000E+00,-9.9958200E+01
-1.0164000E+00,-9.9954100E+01
-1.0169000E+00,-9.9993700E+01
-1.0174000E+00,-9.9993600E+01
-1.0179000E+00,-9.9993900E+01
-1.0185000E+00,-9.9993900E+01
-1.0190000E+00,-9.9993900E+01
-1.0195000E+00,-9.9993900E+01
-1.0200000E+00,-9.9993900E+01
-1.0205000E+00,-9.9993900E+01
-1.0210000E+00,-9.9993900E+01
-1.0215000E+00,-9.9993900E+01
-1.0221000E+00,-9.9993900E+01
-1.0226000E+00,-9.9993900E+01
-1.0231000E+00,-9.9993900E+01
-1.0236000E+00,-9.9993900E+01
-1.0241000E+00,-9.9993900E+01
-1.0246000E+00,-9.9993900E+01
-1.0251000E+00,-9.9993900E+01
-1.0256000E+00,-9.9993900E+01
-1.0262000E+00,-9.9993900E+01
-1.0267000E+00,-9.9993900E+01
-1.0272000E+00,-9.9993900E+01
-1.0277000E+00,-9.9993900E+01
-1.0282000E+00,-9.9993900E+01
-1.0287000E+00,-9.9993900E+01
-1.0292000E+00,-9.9993900E+01
-1.0298000E+00,-9.9993900E+01
-1.0303000E+00,-9.9993900E+01
-1.0308000E+00,-9.9993900E+01
-1.0313000E+00,-9.9993900E+01
-1.0318000E+00,-9.9993900E+01
-1.0323000E+00,-9.9993900E+01
-1.0328000E+00,-9.9993900E+01
-1.0334000E+00,-9.9993900E+01
-1.0339000E+00,-9.9993900E+01
-1.0344000E+00,-9.9993900E+01
-1.0349000E+00,-9.9993900E+01
-1.0354000E+00,-9.9993900E+01
-1.0359000E+00,-9.9993900E+01
-1.0364000E+00,-9.9993900E+01
-1.0369000E+00,-9.9993900E+01
-1.0375000E+00,-9.9993900E+01
-1.0380000E+00,-9.9993900E+01
-1.0385000E+00,-9.9993900E+01
-1.0390000E+00,-9.9993900E+01
-1.0395000E+00,-9.9993900E+01
-1.0400000E+00,-9.9993900E+01
-1.0405000E+00,-9.9993900E+01
-1.0411000E+00,-9.9993900E+01
-1.0416000E+00,-9.9993900E+01
-1.0421000E+00,-9.9993900E+01
-1.0426000E+00,-9.9993900E+01
-1.0431000E+00,-9.9993900E+01
-1.0436000E+00,-9.9993900E+01
-1.0441000E+00,-9.9993900E+01
-1.0446000E+00,-9.9993900E+01
-1.0452000E+00,-9.9993900E+01
-1.0457000E+00,-9.9993900E+01
-1.0462000E+00,-9.9993900E+01
-1.0467000E+00,-9.9993900E+01
-1.0472000E+00,-9.9993900E+01
-1.0477000E+00,-9.9993900E+01
-1.0482000E+00,-9.9993900E+01
-1.0488000E+00,-9.9993900E+01
-1.0493000E+00,-9.9993900E+01
-1.0498000E+00,-9.9993900E+01
-1.0503000E+00,-9.9993900E+01
-1.0508000E+00,-9.9993900E+01
-1.0513000E+00,-9.9993900E+01
-1.0518000E+00,-9.9993900E+01
-1.0524000E+00,-9.9993900E+01
-1.0529000E+00,-9.9993900E+01
-1.0534000E+00,-9.9993900E+01
-1.0539000E+00,-9.9993900E+01
-1.0544000E+00,-9.9993900E+01
-1.0549000E+00,-9.9993900E+01
-1.0554000E+00,-9.9993900E+01
-1.0559000E+00,-9.9993900E+01
-1.0565000E+00,-9.9993900E+01
-1.0570000E+00,-9.9993900E+01
-1.0575000E+00,-9.9993900E+01
-1.0580000E+00,-9.9993900E+01
-1.0585000E+00,-9.9993900E+01
-1.0590000E+00,-9.9993900E+01
-1.0595000E+00,-9.9993900E+01
-1.0601000E+00,-9.9993900E+01
-1.0606000E+00,-9.9993900E+01
-1.0611000E+00,-9.9993900E+01
-1.0616000E+00,-9.9993900E+01
-1.0621000E+00,-9.9993900E+01
-1.0626000E+00,-9.9993900E+01
-1.0631000E+00,-9.9993900E+01
-1.0636000E+00,-9.9993900E+01
-1.0642000E+00,-9.9993900E+01
-1.0647000E+00,-9.9993900E+01
-1.0652000E+00,-9.9993900E+01
-1.0657000E+00,-9.9993900E+01
-1.0662000E+00,-9.9993900E+01
-1.0667000E+00,-9.9993900E+01
-1.0672000E+00,-9.9993900E+01
-1.0678000E+00,-9.9993900E+01
-1.0683000E+00,-9.9993900E+01
-1.0688000E+00,-9.9993900E+01
-1.0693000E+00,-9.9993900E+01
-1.0698000E+00,-9.9993900E+01
-1.0703000E+00,-9.9993900E+01
-1.0708000E+00,-9.9993900E+01
-1.0714000E+00,-9.9993900E+01
-1.0719000E+00,-9.9993900E+01
-1.0724000E+00,-9.9993900E+01
-1.0729000E+00,-9.9993900E+01
-1.0734000E+00,-9.9993900E+01
-1.0739000E+00,-9.9993900E+01
-1.0744000E+00,-9.9993900E+01
-1.0749000E+00,-9.9993900E+01
-1.0755000E+00,-9.9993900E+01
-1.0760000E+00,-9.9993900E+01
-1.0765000E+00,-9.9993900E+01
-1.0770000E+00,-9.9993900E+01
-1.0775000E+00,-9.9993900E+01
-1.0780000E+00,-9.9993900E+01
-1.0785000E+00,-9.9993900E+01
-1.0791000E+00,-9.9993900E+01
-1.0796000E+00,-9.9993900E+01
-1.0801000E+00,-9.9993900E+01
-1.0806000E+00,-9.9993900E+01
-1.0811000E+00,-9.9993900E+01
-1.0816000E+00,-9.9993900E+01
-1.0821000E+00,-9.9993900E+01
-1.0826000E+00,-9.9993900E+01
-1.0832000E+00,-9.9993900E+01
-1.0837000E+00,-9.9993900E+01
-1.0842000E+00,-9.9993900E+01
-1.0847000E+00,-9.9993900E+01
-1.0852000E+00,-9.9993900E+01
-1.0857000E+00,-9.9993900E+01
-1.0862000E+00,-9.9993900E+01
-1.0868000E+00,-9.9993900E+01
-1.0873000E+00,-9.9993900E+01
-1.0878000E+00,-9.9993900E+01
-1.0883000E+00,-9.9993900E+01
-1.0888000E+00,-9.9993900E+01
-1.0893000E+00,-9.9993900E+01
-1.0898000E+00,-9.9993900E+01
-1.0904000E+00,-9.9993900E+01
-1.0909000E+00,-9.9993900E+01
-1.0914000E+00,-9.9993900E+01
-1.0919000E+00,-9.9993900E+01
-1.0924000E+00,-9.9993900E+01
-1.0929000E+00,-9.9993900E+01
-1.0934000E+00,-9.9993900E+01
-1.0939000E+00,-9.9993900E+01
-1.0945000E+00,-9.9993900E+01
-1.0950000E+00,-9.9993900E+01
-1.0955000E+00,-9.9993900E+01
-1.0960000E+00,-9.9993900E+01
-1.0965000E+00,-9.9993900E+01
-1.0970000E+00,-9.9993900E+01
-1.0975000E+00,-9.9993900E+01
-1.0981000E+00,-9.9993900E+01
-1.0986000E+00,-9.9993900E+01
-1.0991000E+00,-9.9993900E+01
-1.0996000E+00,-9.9993900E+01
-1.1001000E+00,-9.9993900E+01
-1.1006000E+00,-9.9993900E+01
-1.1011000E+00,-9.9993900E+01
-1.1016000E+00,-9.9993900E+01
-1.1022000E+00,-9.9993900E+01
-1.1027000E+00,-9.9993900E+01
-1.1032000E+00,-9.9993900E+01
-1.1037000E+00,-9.9993900E+01
-1.1042000E+00,-9.9993900E+01
-1.1047000E+00,-9.9993900E+01
-1.1052000E+00,-9.9993900E+01
-1.1058000E+00,-9.9993900E+01
-1.1063000E+00,-9.9993900E+01
-1.1068000E+00,-9.9993900E+01
-1.1073000E+00,-9.9993900E+01
-1.1078000E+00,-9.9993900E+01
-1.1083000E+00,-9.9993900E+01
-1.1088000E+00,-9.9993900E+01
-1.1094000E+00,-9.9993900E+01
-1.1099000E+00,-9.9993900E+01
-1.1104000E+00,-9.9993900E+01
-1.1109000E+00,-9.9993900E+01
-1.1114000E+00,-9.9993900E+01
-1.1119000E+00,-9.9993900E+01
-1.1124000E+00,-9.9993900E+01
-1.1129000E+00,-9.9993900E+01
-1.1135000E+00,-9.9993900E+01
-1.1140000E+00,-9.9993900E+01
-1.1145000E+00,-9.9993900E+01
-1.1150000E+00,-9.9993900E+01
-1.1155000E+00,-9.9993900E+01
-1.1160000E+00,-9.9993900E+01
-1.1165000E+00,-9.9993900E+01
-1.1171000E+00,-9.9993900E+01
-1.1176000E+00,-9.9993900E+01
-1.1181000E+00,-9.9993900E+01
-1.1186000E+00,-9.9993900E+01
-1.1191000E+00,-9.9993900E+01
-1.1196000E+00,-9.9993900E+01
-1.1201000E+00,-9.9993900E+01
-1.1206000E+00,-9.9993900E+01
-1.1212000E+00,-9.9993900E+01
-1.1217000E+00,-9.9993900E+01
-1.1222000E+00,-9.9993900E+01
-1.1227000E+00,-9.9993900E+01
-1.1232000E+00,-9.9993900E+01
-1.1237000E+00,-9.9993900E+01
-1.1242000E+00,-9.9993900E+01
-1.1248000E+00,-9.9993900E+01
-1.1253000E+00,-9.9993900E+01
-1.1258000E+00,-9.9993900E+01
-1.1263000E+00,-9.9993900E+01
-1.1268000E+00,-9.9993900E+01
-1.1273000E+00,-9.9993900E+01
-1.1278000E+00,-9.9993900E+01
-1.1284000E+00,-9.9993900E+01
-1.1289000E+00,-9.9993900E+01
-1.1294000E+00,-9.9993900E+01
-1.1299000E+00,-9.9993900E+01
-1.1304000E+00,-9.9993900E+01
-1.1309000E+00,-9.9993900E+01
-1.1314000E+00,-9.9993900E+01
-1.1319000E+00,-9.9993900E+01
-1.1325000E+00,-9.9993900E+01
-1.1330000E+00,-9.9993900E+01
-1.1335000E+00,-9.9993900E+01
-1.1340000E+00,-9.9993900E+01
-1.1345000E+00,-9.9993900E+01
-1.1350000E+00,-9.9993900E+01
-1.1355000E+00,-9.9993900E+01
-1.1361000E+00,-9.9993900E+01
-1.1366000E+00,-9.9993900E+01
-1.1371000E+00,-9.9993900E+01
-1.1376000E+00,-9.9993900E+01
-1.1381000E+00,-9.9993900E+01
-1.1386000E+00,-9.9993900E+01
-1.1391000E+00,-9.9993900E+01
-1.1396000E+00,-9.9993900E+01
-1.1402000E+00,-9.9993900E+01
-1.1407000E+00,-9.9993900E+01
-1.1412000E+00,-9.9993900E+01
-1.1417000E+00,-9.9993900E+01
-1.1422000E+00,-9.9993900E+01
-1.1427000E+00,-9.9993900E+01
-1.1432000E+00,-9.9993900E+01
-1.1438000E+00,-9.9993900E+01
-1.1443000E+00,-9.9993900E+01
-1.1448000E+00,-9.9993900E+01
-1.1453000E+00,-9.9993900E+01
-1.1458000E+00,-9.9993900E+01
-1.1463000E+00,-9.9993900E+01
-1.1468000E+00,-9.9993900E+01
-1.1474000E+00,-9.9993900E+01
-1.1479000E+00,-9.9993900E+01
-1.1484000E+00,-9.9993900E+01
-1.1489000E+00,-9.9993900E+01
-1.1494000E+00,-9.9993900E+01
-1.1499000E+00,-9.9993900E+01
-1.1504000E+00,-9.9993900E+01
-1.1509000E+00,-9.9993900E+01
-1.1515000E+00,-9.9993900E+01
-1.1520000E+00,-9.9993900E+01
-1.1525000E+00,-9.9993900E+01
-1.1530000E+00,-9.9993900E+01
-1.1535000E+00,-9.9993900E+01
-1.1540000E+00,-9.9993900E+01
-1.1545000E+00,-9.9993900E+01
-1.1551000E+00,-9.9993900E+01
-1.1556000E+00,-9.9993900E+01
-1.1561000E+00,-9.9993900E+01
-1.1566000E+00,-9.9993900E+01
-1.1571000E+00,-9.9993900E+01
-1.1576000E+00,-9.9993900E+01
-1.1581000E+00,-9.9993900E+01
-1.1586000E+00,-9.9993900E+01
-1.1592000E+00,-9.9993900E+01
-1.1597000E+00,-9.9993900E+01
-1.1602000E+00,-9.9993900E+01
-1.1607000E+00,-9.9993900E+01
-1.1612000E+00,-9.9993900E+01
-1.1617000E+00,-9.9993900E+01
-1.1622000E+00,-9.9993900E+01
-1.1628000E+00,-9.9993900E+01
-1.1633000E+00,-9.9993900E+01
-1.1638000E+00,-9.9993900E+01
-1.1643000E+00,-9.9993900E+01
-1.1648000E+00,-9.9993900E+01
-1.1653000E+00,-9.9993900E+01
-1.1658000E+00,-9.9993900E+01
-1.1664000E+00,-9.9993900E+01
-1.1669000E+00,-9.9993900E+01
-1.1674000E+00,-9.9993900E+01
-1.1679000E+00,-9.9993900E+01
-1.1684000E+00,-9.9993900E+01
-1.1689000E+00,-9.9993900E+01
-1.1694000E+00,-9.9993900E+01
-1.1699000E+00,-9.9993900E+01
-1.1705000E+00,-9.9993900E+01
-1.1710000E+00,-9.9993900E+01
-1.1715000E+00,-9.9993900E+01
-1.1720000E+00,-9.9993900E+01
-1.1725000E+00,-9.9993900E+01
-1.1730000E+00,-9.9993900E+01
-1.1735000E+00,-9.9993900E+01
-1.1741000E+00,-9.9993900E+01
-1.1746000E+00,-9.9993900E+01
-1.1751000E+00,-9.9993900E+01
-1.1756000E+00,-9.9993900E+01
-1.1761000E+00,-9.9993900E+01
-1.1766000E+00,-9.9993900E+01
-1.1771000E+00,-9.9993900E+01
-1.1776000E+00,-9.9993900E+01
-1.1782000E+00,-9.9993900E+01
-1.1787000E+00,-9.9993900E+01
-1.1792000E+00,-9.9993900E+01
-1.1797000E+00,-9.9993900E+01
-1.1802000E+00,-9.9993900E+01
-1.1807000E+00,-9.9993900E+01
-1.1812000E+00,-9.9993900E+01
-1.1818000E+00,-9.9993900E+01
-1.1823000E+00,-9.9993900E+01
-1.1828000E+00,-9.9993900E+01
-1.1833000E+00,-9.9993900E+01
-1.1838000E+00,-9.9993900E+01
-1.1843000E+00,-9.9993900E+01
-1.1848000E+00,-9.9993900E+01
-1.1854000E+00,-9.9993900E+01
-1.1859000E+00,-9.9993900E+01
-1.1864000E+00,-9.9993900E+01
-1.1869000E+00,-9.9993900E+01
-1.1874000E+00,-9.9993900E+01
-1.1879000E+00,-9.9993900E+01
-1.1884000E+00,-9.9993900E+01
-1.1889000E+00,-9.9993900E+01
-1.1895000E+00,-9.9993900E+01
-1.1900000E+00,-9.9993900E+01
-1.1905000E+00,-9.9993900E+01
-1.1910000E+00,-9.9993900E+01
-1.1915000E+00,-9.9993900E+01
-1.1920000E+00,-9.9993900E+01
-1.1925000E+00,-9.9993900E+01
-1.1931000E+00,-9.9993900E+01
-1.1936000E+00,-9.9993900E+01
-1.1941000E+00,-9.9993900E+01
-1.1946000E+00,-9.9993900E+01
-1.1951000E+00,-9.9993900E+01
-1.1956000E+00,-9.9993900E+01
-1.1961000E+00,-9.9993900E+01
-1.1966000E+00,-9.9993900E+01
-1.1972000E+00,-9.9993900E+01
-1.1977000E+00,-9.9993900E+01
-1.1982000E+00,-9.9993900E+01
-1.1987000E+00,-9.9993900E+01
-1.1992000E+00,-9.9993900E+01
-1.1997000E+00,-9.9993900E+01
-1.2002000E+00,-9.9993900E+01
-1.2008000E+00,-9.9993900E+01
-1.2013000E+00,-9.9993900E+01
-1.2018000E+00,-9.9993900E+01
-1.2023000E+00,-9.9993900E+01
-1.2028000E+00,-9.9993900E+01
-1.2033000E+00,-9.9993900E+01
-1.2038000E+00,-9.9993900E+01
-1.2044000E+00,-9.9993900E+01
-1.2049000E+00,-9.9993900E+01
-1.2054000E+00,-9.9993900E+01
-1.2059000E+00,-9.9993900E+01
-1.2064000E+00,-9.9993900E+01
-1.2069000E+00,-9.9993900E+01
-1.2074000E+00,-9.9993900E+01
-1.2079000E+00,-9.9993900E+01
-1.2085000E+00,-9.9993900E+01
-1.2090000E+00,-9.9993900E+01
-1.2095000E+00,-9.9993900E+01
-1.2100000E+00,-9.9993900E+01
-1.2105000E+00,-9.9993900E+01
-1.2110000E+00,-9.9993900E+01
-1.2115000E+00,-9.9993900E+01
-1.2121000E+00,-9.9993900E+01
-1.2126000E+00,-9.9993900E+01
-1.2131000E+00,-9.9993900E+01
-1.2136000E+00,-9.9993900E+01
-1.2141000E+00,-9.9993900E+01
-1.2146000E+00,-9.9993900E+01
-1.2151000E+00,-9.9993900E+01
-1.2156000E+00,-9.9993900E+01
-1.2162000E+00,-9.9993900E+01
-1.2167000E+00,-9.9993900E+01
-1.2172000E+00,-9.9993900E+01
-1.2177000E+00,-9.9993900E+01
-1.2182000E+00,-9.9993900E+01
-1.2187000E+00,-9.9993900E+01
-1.2192000E+00,-9.9993900E+01
-1.2198000E+00,-9.9993900E+01
-1.2203000E+00,-9.9993900E+01
-1.2208000E+00,-9.9993900E+01
-1.2213000E+00,-9.9993900E+01
-1.2218000E+00,-9.9993900E+01
-1.2223000E+00,-9.9993900E+01
-1.2228000E+00,-9.9993900E+01
-1.2234000E+00,-9.9993900E+01
-1.2239000E+00,-9.9993900E+01
-1.2244000E+00,-9.9993900E+01
-1.2249000E+00,-9.9993900E+01
-1.2254000E+00,-9.9993900E+01
-1.2259000E+00,-9.9993900E+01
-1.2264000E+00,-9.9993900E+01
-1.2269000E+00,-9.9993900E+01
-1.2275000E+00,-9.9993900E+01
-1.2280000E+00,-9.9993900E+01
-1.2285000E+00,-9.9993900E+01
-1.2290000E+00,-9.9993900E+01
-1.2295000E+00,-9.9993900E+01
-1.2300000E+00,-9.9993900E+01
-1.2305000E+00,-9.9993900E+01
-1.2311000E+00,-9.9993900E+01
-1.2316000E+00,-9.9993900E+01
-1.2321000E+00,-9.9993900E+01
-1.2326000E+00,-9.9993900E+01
-1.2331000E+00,-9.9993900E+01
-1.2336000E+00,-9.9993900E+01
-1.2341000E+00,-9.9993900E+01
-1.2346000E+00,-9.9993900E+01
-1.2352000E+00,-9.9993900E+01
-1.2357000E+00,-9.9993900E+01
-1.2362000E+00,-9.9993900E+01
-1.2367000E+00,-9.9993900E+01
-1.2372000E+00,-9.9993900E+01
-1.2377000E+00,-9.9993900E+01
-1.2382000E+00,-9.9993900E+01
-1.2388000E+00,-9.9993900E+01
-1.2393000E+00,-9.9993900E+01
-1.2398000E+00,-9.9993900E+01
-1.2403000E+00,-9.9993900E+01
-1.2408000E+00,-9.9993900E+01
-1.2413000E+00,-9.9993900E+01
-1.2418000E+00,-9.9993900E+01
-1.2424000E+00,-9.9993900E+01
-1.2429000E+00,-9.9993900E+01
-1.2434000E+00,-9.9993900E+01
-1.2439000E+00,-9.9993900E+01
-1.2444000E+00,-9.9993900E+01
-1.2449000E+00,-9.9993900E+01
-1.2454000E+00,-9.9993900E+01
-1.2459000E+00,-9.9993900E+01
-1.2465000E+00,-9.9993900E+01
-1.2470000E+00,-9.9993900E+01
-1.2475000E+00,-9.9993900E+01
-1.2480000E+00,-9.9993900E+01
-1.2485000E+00,-9.9993900E+01
-1.2490000E+00,-9.9993900E+01
-1.2495000E+00,-9.9993900E+01
-1.2501000E+00,-9.9993900E+01
-1.2506000E+00,-9.9993900E+01
-1.2511000E+00,-9.9993900E+01
-1.2516000E+00,-9.9993900E+01
-1.2521000E+00,-9.9993900E+01
-1.2526000E+00,-9.9993900E+01
-1.2531000E+00,-9.9993900E+01
-1.2536000E+00,-9.9993900E+01
-1.2542000E+00,-9.9993900E+01
-1.2547000E+00,-9.9993900E+01
-1.2552000E+00,-9.9993900E+01
-1.2557000E+00,-9.9993900E+01
-1.2562000E+00,-9.9993900E+01
-1.2567000E+00,-9.9993900E+01
-1.2572000E+00,-9.9993900E+01
-1.2578000E+00,-9.9993900E+01
-1.2583000E+00,-9.9993900E+01
-1.2588000E+00,-9.9993900E+01
-1.2593000E+00,-9.9993900E+01
-1.2598000E+00,-9.9993900E+01
-1.2603000E+00,-9.9993900E+01
-1.2608000E+00,-9.9993900E+01
-1.2614000E+00,-9.9993900E+01
-1.2619000E+00,-9.9993900E+01
-1.2624000E+00,-9.9993900E+01
-1.2629000E+00,-9.9993900E+01
-1.2634000E+00,-9.9993900E+01
-1.2639000E+00,-9.9993900E+01
-1.2644000E+00,-9.9993900E+01
-1.2649000E+00,-9.9993900E+01
-1.2655000E+00,-9.9993900E+01
-1.2660000E+00,-9.9993900E+01
-1.2665000E+00,-9.9993900E+01
-1.2670000E+00,-9.9993900E+01
-1.2675000E+00,-9.9993900E+01
-1.2680000E+00,-9.9993900E+01
-1.2685000E+00,-9.9993900E+01
-1.2691000E+00,-9.9993900E+01
-1.2696000E+00,-9.9993900E+01
-1.2701000E+00,-9.9993900E+01
-1.2706000E+00,-9.9993900E+01
-1.2711000E+00,-9.9993900E+01
-1.2716000E+00,-9.9993900E+01
-1.2721000E+00,-9.9993900E+01
-1.2726000E+00,-9.9993900E+01
-1.2732000E+00,-9.9993900E+01
-1.2737000E+00,-9.9993900E+01
-1.2742000E+00,-9.9993900E+01
-1.2747000E+00,-9.9993900E+01
-1.2752000E+00,-9.9993900E+01
-1.2757000E+00,-9.9993900E+01
-1.2762000E+00,-9.9993900E+01
-1.2768000E+00,-9.9993900E+01
-1.2773000E+00,-9.9993900E+01
-1.2778000E+00,-9.9993900E+01
-1.2783000E+00,-9.9993900E+01
-1.2788000E+00,-9.9993900E+01
-1.2793000E+00,-9.9993900E+01
-1.2798000E+00,-9.9993900E+01
-1.2804000E+00,-9.9993900E+01
-1.2809000E+00,-9.9993900E+01
-1.2814000E+00,-9.9993900E+01
-1.2819000E+00,-9.9993900E+01
-1.2824000E+00,-9.9993900E+01
-1.2829000E+00,-9.9993900E+01
-1.2834000E+00,-9.9993900E+01
-1.2839000E+00,-9.9993900E+01
-1.2845000E+00,-9.9993900E+01
-1.2850000E+00,-9.9993900E+01
-1.2855000E+00,-9.9993900E+01
-1.2860000E+00,-9.9993900E+01
-1.2865000E+00,-9.9993900E+01
-1.2870000E+00,-9.9993900E+01
-1.2875000E+00,-9.9993900E+01
-1.2881000E+00,-9.9993900E+01
-1.2886000E+00,-9.9993900E+01
-1.2891000E+00,-9.9993900E+01
-1.2896000E+00,-9.9993900E+01
-1.2901000E+00,-9.9993900E+01
-1.2906000E+00,-9.9993900E+01
-1.2911000E+00,-9.9993900E+01
-1.2916000E+00,-9.9993900E+01
-1.2922000E+00,-9.9993900E+01
-1.2927000E+00,-9.9993900E+01
-1.2932000E+00,-9.9993900E+01
-1.2937000E+00,-9.9993900E+01
-1.2942000E+00,-9.9993900E+01
-1.2947000E+00,-9.9993900E+01
-1.2952000E+00,-9.9993900E+01
-1.2958000E+00,-9.9993900E+01
-1.2963000E+00,-9.9993900E+01
-1.2968000E+00,-9.9993900E+01
-1.2973000E+00,-9.9993900E+01
-1.2978000E+00,-9.9993900E+01
-1.2983000E+00,-9.9993900E+01
-1.2988000E+00,-9.9993900E+01
-1.2994000E+00,-9.9993900E+01
-1.2999000E+00,-9.9993900E+01
-1.3004000E+00,-9.9993900E+01
-1.3009000E+00,-9.9993900E+01
-1.3014000E+00,-9.9993900E+01
-1.3019000E+00,-9.9993900E+01
-1.3024000E+00,-9.9993900E+01
-1.3029000E+00,-9.9993900E+01
-1.3035000E+00,-9.9993900E+01
-1.3040000E+00,-9.9993900E+01
-1.3045000E+00,-9.9993900E+01
-1.3050000E+00,-9.9993900E+01
-1.3055000E+00,-9.9993900E+01
-1.3060000E+00,-9.9993900E+01
-1.3065000E+00,-9.9993900E+01
-1.3071000E+00,-9.9993900E+01
-1.3076000E+00,-9.9993900E+01
-1.3081000E+00,-9.9993900E+01
-1.3086000E+00,-9.9993900E+01
-1.3091000E+00,-9.9993900E+01
-1.3096000E+00,-9.9993900E+01
-1.3101000E+00,-9.9993900E+01
-1.3106000E+00,-9.9993900E+01
-1.3112000E+00,-9.9993900E+01
-1.3117000E+00,-9.9993900E+01
-1.3122000E+00,-9.9993900E+01
-1.3127000E+00,-9.9993900E+01
-1.3132000E+00,-9.9993900E+01
-1.3137000E+00,-9.9993900E+01
-1.3142000E+00,-9.9993900E+01
-1.3148000E+00,-9.9993900E+01
-1.3153000E+00,-9.9993900E+01
-1.3158000E+00,-9.9993900E+01
-1.3163000E+00,-9.9993900E+01
-1.3168000E+00,-9.9993900E+01
-1.3173000E+00,-9.9993900E+01
-1.3178000E+00,-9.9993900E+01
-1.3184000E+00,-9.9993900E+01
-1.3189000E+00,-9.9993900E+01
-1.3194000E+00,-9.9993900E+01
-1.3199000E+00,-9.9993900E+01
-1.3204000E+00,-9.9993900E+01
-1.3209000E+00,-9.9993900E+01
-1.3214000E+00,-9.9993900E+01
-1.3219000E+00,-9.9993900E+01
-1.3225000E+00,-9.9993900E+01
-1.3230000E+00,-9.9993900E+01
-1.3235000E+00,-9.9993900E+01
